holder_id,holder_name
1681,REALAX DENTAL PRODUCTION SDN. BHD. 
1682,REALISTIC AMBITIOUS SDN BHD
1683,REDO MARKETING SDN. BHD.
1684,REDSKY CAPITAL
1685,REINO GLOBAL SDN. BHD.
1686,REJUVENATE AESTHETIC SDN. BHD.
1687,RESPACK MEDICARE SDN. BHD.
1688,RETROBEE GLOBAL SDN . BHD .
1689,RETURN LEGACY SDN BHD
1690,REVBIOHERB ESSENCE EMPIRE
1691,REVIVED BIO HEALTH SDN BHD
1692,REVTO SOLUTIONS SDN. BHD.
1693,RICHGOLDS ENTERPRISE
1694,RICHMOND WELL MARKETING
1695,RIDZSKIN GLOBAL ENTERPRISE
1696,RIGEL PHARMA SDN. BHD.
1697,RINGGIT BOARD HOLDINGS SDN. BHD.
1698,RITUALS COSMETICS MALAYSIA SDN. BHD.
1699,RIZQI LUXURY NETWORK
1700,RJ BEAUTY SHOP
1701,RK HERITAGE GLOBAL SDN. BHD.
1702,RM ENTERPRISE
1703,RMG BUSINESS SDN. BHD.
1704,ROHBAN TRADE SDN. BHD.
1705,ROHINA ARMY RESOURCES
1706,ROHTO-MENTHOLATUM (M) SDN. BHD.
1707,ROLLY POLLY SDN. BHD.
1708,ROOTINE CARE PRODUCTS
1709,ROSARIUM ENTERPRISE 
1710,ROSEBELLE ENTERPRISE
1711,ROSELLE LUXURIOUS
1712,ROSLIND ENTERPRISE
1713,ROSLIND ENTERPRISE (M) SDN. BHD.
1714,ROSLIZA YAZIZ NN HOLDINGS SDN. BHD.
1715,ROSSO VERDE EMPIRE
1716,RS KLUANG HAIR & BEAUTY SUPPLIES
1717,RS SUPERSTORE SDN. BHD.
1718,RSQ BUSINESS KEY SDN.BHD.
1719,RSSA EMPIRE
1720,RUBYCELL SDN. BHD.
1721,RV AVENUE SDN BHD
1722,RYK PROFESSIONAL SDN BHD
1723,Radiant Code Sdn. Bhd.
1724,Rank Distributors Sdn. Bhd.
1725,Ratu Fermosa Enterprise
1726,Reka Nova Sdn. Bhd.
1727,Reyoung Beaute (M) Sdn. Bhd.
1728,Richemont Luxury (malaysia) Sdn Bhd
1729,Rise Sun Holdings Sdn. Bhd.
1730,Rising Inspiration Sdn. Bhd.
1731,Riworld Worldwide Sdn. Bhd.
1732,Roots Basic Sdn. Bhd.
1733,SA WELLNESS SDN BHD
1734,SAFY BEAUTY
1735,SAHAJIDAH HAI-O MARKETING SDN BHD
1736,SALLY BEAUTY LEGACY 
1737,SALON CONCEPT SDN. BHD.
1738,SAMMOOR BEAUTY SDN BHD
1739,SANDALWOOD FOREST (M) SDN BHD
1740,SANSBEAU COSMETICS SDN.BHD.
1741,SANTHI COLLECTIONS & BEAUTY CENTRE
1742,SARAH SKIN CARES
1743,SB HAIR & BODY CARE
1744,SBL HEALTHCARE SDN BHD
1745,SC JOHNSON PROFESSIONAL SDN. BHD.
1746,SC NETWORK SDN BHD
1747,SCALE ASIA SDN. BHD.
1748,SCARLETROSE BEAUTY LINE
1749,SCENTSUAL MARKETING (M) SDN. BHD.
1750,SCHMIDT BIOMEDTECH SDN. BHD.
1751,SCI ECOMMERCE MALAYSIA SDN. BHD.
1752,SCION OFFICIAL STORE
1753,SCPROF SDN. BHD.
1754,SECRET SOURCE SDN BHD
1755,SEFERA HAIRCRAFT SOLUTIONS
1756,SEJAGAT GLOBAL RESOURCES
1757,SELF AND SOUL SDN. BHD.
1758,SEMPURNA SENSASI MARKETING
1759,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
1760,SENSE U ENTERPRISE
1761,SENWILL COSMETIC MANUFACTURING SDN BHD
1762,SEOUL YOUNG MAKEUP PARLOUR SDN. BHD.
1763,SERAIMAS HERBS SDN BHD
1764,SERENE AESTHETICS SDN BHD
1765,SERENE ETHEREAL RESOURCES
1766,SERI PUTIH RESOURCES
1767,SETIA-WOOD INDUSTRIES SDN. BHD.
1768,SF Green Sdn Bhd
1769,SFJ BEAUTY SDN. BHD.
1770,SHANAZ HEALTH & BEAUTY
1771,SHE EMPIRE SDN BHD
1772,SHER BEAUTE RESOURCES
1773,SHI LI BEAUTY CENTRE
1774,SHIELAAZWIR ENTERPRISE
1775,SHIFA HERB INDUSTRIES SDN. BHD.
1776,SHIFEN HOLDING SDN. BHD.
1777,SHIMA BEAUTY SDN. BHD.
1778,SHIMINO HEALTH & BEAUTY SDN BHD
1779,SHINE PREETY BEAUTY RESOURCES
1780,SHISEIDO MALAYSIA SDN. BHD.
1781,SHOWMAJI SDN. BHD.
1782,SHUEI TRADING SDN. BHD. 
1783,SHVETA LABS (M) SDN. BHD.
1784,SHYE ENTERPRISE
1785,SIBRO (MALAYSIA) SDN BHD
1786,SIBU BEAUTY & BEAUTIES SDN. BHD.
1787,SICVAR ENTERPRISE
1788,SIGNATURE SNACK SDN.BHD.
1789,SILTEX HAIR COSMETIC
1790,SILVER WELLNESS TRADING
1791,SIMPLY LYNN RESOURCES 
1792,SIMPLY SS TRADING SDN. BHD.
1793,SIN LEE ENTERPRISE
1794,SINAR ZAMDURRANI
1795,SINCERITY GLOBAL VENTURES (MALAYSIA) SDN BHD
1796,SINTEX MARKETING
1797,SIS BEAUTY EMPIRE TRADING
1798,SIS BEAUTY SDN. BHD.
1799,SISLEY COSMETICS SDN. BHD.
1800,SITI SYUKRINA BINTI AIRAHMAN
1801,SITICS LOGISTIC SOLUTIONS (M) SDN. BHD.
1802,SIX INCENSE AGARWOOD SDN. BHD.
1803,SK NATURE
1804,SKCC BEAUTY INTERNATIONAL SDN BHD
1805,SKG BEAUTY SDN. BHD.
1806,SKIN & SKIN COSMECEUTICALS SDN. BHD.
1807,SKIN CRAFT SDN. BHD.
1808,SKIN ESSENTIALS (M) SDN BHD
1809,SKIN RENEW INTERNATIONAL (MALAYSIA) SDN. BHD.
1810,SKIN RENEW MARKETING SDN. BHD.
1811,SKIN SANNO ENTERPRISE
1812,SKIN TAYLER SOLUTION
1813,SKIN ZONE ENTERPRISE
1814,SKINCODES SDN. BHD.
1815,SKINDEU SOLUTIONS
1816,SKINEATS ENTERPRISE
1817,SKINSUI SOLUTIONS ENTERPRISE
1818,SKINWERKZ (ASIA PACIFIC) SDN. BHD.
1819,SKY RESOURCES SDN. BHD.
1820,SKYFOX GROUP SDN. BHD.
1821,SKYLA COSMETICS & PERSONAL CARE
1822,SL COSMETIC SDN. BHD.
1823,SL HEALTHCARE & BEAUTY
1824,SL METALI ( M ) SDN BHD
1825,SLAE COSMETICS SDN. BHD.
1826,SLEX (MALAYSIA) SDN. BHD.
1827,SMART CHOICE COMPANY
1828,SMART INFINITY COMPANY
1829,SMCR LABORATORIES SDN. BHD.
1830,SMELLS GOOD HOLDINGS SDN. BHD.
1831,SMILE-LINK SDN. BHD.
1832,SMOTUN SDN. BHD.
1833,SNFZ GLOBAL ADVANCE ENTERPRISE
1834,SNH SAKA EMPIRE
1835,SNI NETWORK (MALAYSIA) SDN BHD
1836,SNIPS BEAUTY SALOON
1837,SNKR HOUSE ENTERPRISE
1838,SOAPWORKS PLT
1839,SOBELLA BEAUTY SDN. BHD.
1840,SOCIETE FRANCAISE DE COSMETIQUES SDN. BHD.
1841,SOLID NATION SDN. BHD.
1842,SOLVEIL BEAUTY ENTERPRISE
1843,SOMERSET FIELDS PLT
1844,SOMETHINC MALAYSIA SDN. BHD.
1845,SOON HAIR & BEAUTY MARKETING SDN. BHD.
1846,SOONDA HOSPITALITY SUPPLY (M) SDN BHD
1847,SOORA BEAUTY VENTURES
1848,SOPHR MEDS PLT
1849,SOUL IN LOVE SDN. BHD. 
1850,SOUTHERN LION SDN. BHD
1851,SPA CEMARA
1852,SPARK HAIRCARE SOLUTION SDN. BHD.
1853,SPERO AESTHETICS PLT
1854,SPRINGWIN ENTERPRISE SDN. BHD.
1855,SREE SONIC STORE
1856,SRI NUUR WANGI TRADING
1857,SRIKANDI BEAUTY SDN BHD 
1858,SRRI EASWARI MILLS SDN BHD
1859,SS BRANDS MARKETING SDN BHD
1860,SS Rich Empire 
1861,ST Beaute (M) Sdn Bhd
1862,STAR OCEAN HEALTHCARE SDN. BHD.
1863,STAR PERFORMANCE TRADING
1864,STAR SKINCARE
1865,STAYGREEN MARKETING ENTERPRISE
1866,STELLA LIM ENTERPRISE
1867,STERLING CONNECTION SDN. BHD.
1868,STORE N GO SDN. BHD.
1869,STRATA PRO SDN. BHD.
1870,STYLEKOREAN MY SDN. BHD.
1871,SUB LABORATORY SDN. BHD.
1872,SUCCESSMORE BEING (MALAYSIA) SDN. BHD.
1873,SUFI SECRET PLT
1874,SUGAR GOLD HQ VENTURES
1875,SUGARDOLL HAIR & SKIN CARE
1876,SUISEN ZEN ENTERPRISE
1877,SUKOMI SKINCARE
1878,SUMMER FREAL ENTERPRISE
1879,SUMMER INSIGHT CONCEPT SDN BHD
1880,SUMMIT COMPANY (MALAYSIA) SENDIRIAN BERHAD
1881,SUN SIGNATURE
1882,SUNMORITY INTERTRADE
1883,SUNMORPH ENTERPRISE
1884,SUNNIVA MYTHOS SDN. BHD.
1885,SUNNY BEAUTY ENTERPRISE
1886,SUNRIDER INTERNATIONAL (MALAYSIA) SDN. BHD.
1887,SUNRISE BEAUTY TRADING
1888,SUNSHINE SUMMER (M) SDN. BHD.
1889,SUNUP HEALTHCARE SDN BHD
1890,SUPERENEUR NETWORK TRADING
1891,SUPERMIN GROUP SDN. BHD.
1892,SUPREME TRADING SDN. BHD.
1893,SUQRE SDN. BHD.
1894,SURI RATU (M) SDN. BHD.
1895,SURIA GYM GROUP SDN. BHD.
1896,SUTERA CONSULTANCY & SERVICES SDN. BHD.
1897,SVENSON HAIR CENTER SDN. BHD.
1898,SWEETCARE MY ENTERPRISE
1899,SWI COSMECEUTICALS (M) SDN. BHD. 
1900,SWISELLE INTERNATIONAL SDN. BHD.
1901,SWISS LAB BIOTECH SDN. BHD.
1902,SWISS WELLNESS COSMECEUTICALS
1903,SYEDEWA GROUP SDN. BHD.
1904,SYEN BEAUTY SDN BHD
1905,SYIMA GLOBAL ENTERPRISE
1906,SYL INNER BEAUTY
1907,SYNERRV SDN BHD
1908,SYNTHESIS AESTHETIC SDN. BHD.
1909,Sandala Enterprise
1910,Science Forte Sdn Bhd
1911,ScienceGates Sdn. Bhd.
1912,Seed Peak Enterprise
1913,Seiketsu Enterprise Sdn Bhd
1914,Sen Aesthetic Sdn Bhd
1915,Sense To Sense Sdn. Bhd.
1916,Shakura Pigmentation Beauty Sdn. Bhd.
1917,Shape Beauty Slimming Centre
1918,Shins Corporation Sdn. Bhd.
1919,Shins International Sdn Bhd
1920,Shukufuku Enterprise
1921,Sireh Emas Marketing Sdn. Bhd.
1922,Sirim Berhad
1923,Skin Infinite Sdn. Bhd.
1924,Skin Paradise Sdn Bhd
1925,Skin Wellness Sdn Bhd
1926,Skingensis Amis Venture
1927,Skinlabs Medical Sdn. Bhd.
1928,Skinphy Sdn Bhd
1929,Sophia Taha Holdings Sdn Bhd
1930,Special Enhancement Sdn Bhd
1931,Spink Confinement And Baby Care Sdn. Bhd.
1932,Spring Pharma Sdn Bhd
1933,Sprive Global PLT
1934,Star Brandasia Sdn. Bhd.
1935,Starbelle Sdn Bhd
1936,Steiger International Sdn Bhd
1937,Strange Sugar Enterprise
1938,Succezz Enterprise
1939,Sun-Yang Marketing Sdn Bhd
1940,Superb Health Care Sdn Bhd
1941,Suzana Marketing
1942,Sweetyet Development Sdn. Bhd.
1943,Syncly Trading Sdn. Bhd.
1944,T-Biomax Sdn. Bhd.
1945,T.H. ALLIANCE CONNECT SDN. BHD.
1946,T2 Global Network Sdn. Bhd.
1947,TAAZ GLOBAL RESOURCES
1948,TAENAM MALAYSIA SDN. BHD.
1949,TAG BIOTECHNOLOGY SDN. BHD.
1950,TAKARA SDN BHD
1951,TALAYPU (MALAYSIA) SDN. BHD.
1952,TC ELITE SDN BHD
1953,TCL BEAUTY TRADING (M) SDN. BHD.
1954,TDOC GLOBAL AESTHETICS SDN. BHD.
1955,TED RESOURCES SDN. BHD.
1956,TEKUN JAYA MEDIK (M) SDN. BHD
1957,TENAGA SUNNAH TRADING
1958,TGSC Resources 
1959,THE ARI GLOBAL
1960,THE BEAUTY LAB GROUP SDN. BHD. 
1961,THE BODY SHOP (MALAYSIA) SDN. BHD.
1962,THE BYUTI AESTHETICS SDN. BHD.
1963,THE CENTURY HOTELS & RESORTS SDN. BHD.
1964,THE CODE TRADING
1965,THE LUXE PRODUCTION SDN BHD
1966,THE MISTRY GROUP SDN. BHD.
1967,THE NU ME SOLUTION
1968,THE PASTELSSHOP TRADING
1969,THE SKINFACTORY GLOBAL (M) SDN.BHD.
1970,THE SUMMER LEAF SCENTS ENTERPRISE
1971,"THE ZYFAS MEDICAL CO.,"
1972,THEFJURA MARKETING 
1973,THOMAS & SHARON EMPIRE
1974,THREE LEAVES SDN. BHD.
1975,THREE W BEAUTY
1976,THRIVE TRIO (M) SDN. BHD.
1977,THYMES SELECTION SDN BHD
1978,TIAN XING CLOUD SUPPLY CHAIN (MALAYSIA) SDN. BHD.
1979,TIDY NON-WOVEN SDN. BHD.
1980,TIESH BEAUTY ENTERPRISE
1981,TIRAE HOLDINGS SDN. BHD.
1982,TK DENTAL TRADING
1983,TOHTONKU SDN. BHD.
1984,TOLLY TRADING COMPANY
1985,TONG LIAN TRADING CO.
1986,TOP WORLD BEAUTY PLT
1987,TOPMAX GLOBAL
1988,TOTA SKINCARE
1989,TOTAL BEAUTY FOR YOU SDN. BHD.
1990,TOTAL CENTURY SDN. BHD.
1991,TOTAL IMAGE REGIONAL (M) SDN. BHD.
1992,TOTALITY COSMECEUTICAL INDUSTRY SDN. BHD.
1993,TOVE BEAUTY
1994,TOYAKO SDN BHD
1995,TP Two Enterprise Sdn. Bhd.
1996,TRADRITE MARKETING (M) SDN. BHD.
1997,TREE SKIN SDN. BHD.
1998,TREND UNITY MARKETING SDN BHD
1999,TRENDZ EMPIRE SDN BHD
2000,TRI VICTORY ENTERPRISE
2001,TRIANGEL TRADING SDN. BHD.
2002,TRICHOMD SDN. BHD.
2003,TRIDENT PACIFIC SDN. BHD.
2004,TRIGGER HAPPY MELANIN SDN. BHD.
2005,TRIOMATIC VENTURES SDN. BHD.
2006,TROPICA BEAUTY SDN. BHD.
2007,TROPIKA GLOBAL BIZ
2008,TRUE CLINIC SDN.BHD.
2009,TS GLOBAL DISTRIBUTION SDN. BHD.
2010,TST HEALTH CARE SDN BHD
2011,TUAN ISMARANIZAM BINTI TUAN ISMAIL
2012,TW KAFEN SDN. BHD.
2013,TWEMS ENTERPRISE
2014,TWENTY LAB HOLDINGS SDN. BHD.
2015,TWENTYFIVE BELLE SDN BHD
2016,TWIN RICH SOLUTION
2017,TWO HERBS SDN. BHD.
2018,TYKO SDN. BHD.
2019,Tai Cheong Trading Company
2020,Taipei Tcm Medical Centre Sdn Bhd
2021,Tanamera Tropical Spa Sdn Bhd
2022,Techo Marketing Sdn. Bhd.
2023,Tempias Hawa Sdn Bhd
2024,Tempo Scan Pacific Malaysia Sdn.Bhd.
2025,Tender & Nice (m) Spa Sdn. Bhd.
2026,Thai Odyssey Sdn Bhd
2027,The Basixe Sdn. Bhd.
2028,The Byuti Sdn.Bhd
2029,The Element Sdn Bhd
2030,The Habits Skincare
2031,The Muse Innovation Sdn. Bhd.
2032,The Olive Tree Natural Skincare Sdn Bhd
2033,Top Biopharma Sdn Bhd
2034,Trademart Marketing Sdn Bhd
2035,Tranquilice Sdn Bhd
2036,Transcosmos (Malaysia) Sdn.Bhd
2037,Trendlux Sdn. Bhd
2038,Tricholab (m) Sdn Bhd
2039,Trident Pharmaceutical Sdn. Bhd.
2040,Trillions Matrix Sdn. Bhd.
2041,Triniaire Sdn. Bhd.
2042,Tropical Bioessence Sdn. Bhd.
2043,Tsy Supply Sdn Bhd
2044,Twenty Seven Facelogicv Sdn. bhd.
2045,U & ME BEAUTY SDN. BHD.
2046,U GENERATION WORLD SDN. BHD.
2047,U Gateway Sdn Bhd
2048,U SCENTS MALAYSIA SDN BHD 
2049,U. YANA BEAUTY
2050,U.E.S. NUTRIFARMER SDN. BHD.
2051,U2 INTERNATIONAL SDN. BHD.
2052,UG INTERNATIONAL SDN BHD
2053,UGIE SKIN CARE
2054,UHERB SDN. BHD.
2055,UHS ESSENTIAL HEALTH (MALAYSIA) SDN. BHD.
2056,ULTILUX SDN. BHD.
2057,ULTRA INFINITE SOLUTION SDN. BHD.
2058,ULTRA MOON SDN. BHD.
2059,UNA BRANDS MY SPV 1 SDN. BHD.
2060,UNI BEAUTY
2061,UNICE MARKETING SDN. BHD.
2062,UNIFRAGRANCE AND COMPOUNDS SDN BHD
2063,UNILEVER (M) HOLDINGS SDN. BHD.
2064,UNIMED SDN. BHD.
2065,UNION PROFIT COSMETIC MANUFACTURING SDN BHD
2066,UNIQUE AESTHETICS SDN. BHD.
2067,UNIQUE DISTRIBUTION SDN. BHD.
2068,UNIQUE VARIATIONS SDN. BHD.
2069,UNISON NUTRACEUTICALS SDN. BHD.
2070,UNITED BABIES  STUDIO SDN. BHD.
2071,UNSUR BAHAGIA SDN.  BHD.
2072,UPSCALE DISTRIBUTION SDN BHD
2073,URBAN HAIR SALON
2074,URBAN HAIRCARE SDN. BHD.
2075,Ulyaa Natural Skinfood
2076,Unico Cosmeceutical Industries
2077,Union Aesthetica Sdn Bhd
2078,Universal Joy Sdn.Bhd.
2079,Urban Essential Living PLT
2080,Utlabs Sdn Bhd
2081,V NATURAL (M) SDN BHD
2082,V ON SECRET BEAUTY CARES SDN. BHD.
2083,V. Tory Manufacturing
2084,VANCOUVER SKIN & HEALTH CARE SDN BHD
2085,VANITY COSMECEUTICAL SDN. BHD.
2086,VAST DIVERSIFIED. SDN. BHD.
2087,VEE-MAN MANUFACTURER SDN BHD
2088,VELVET VANITY COSMETICS SDN BHD
2089,VENNA BEAUTY GROUP SDN BHD
2090,VENUSYS MEDICAL SDN BHD
2091,VETA DARBY APEX SDN. BHD.
2092,VGROUP HAIR SALOON & ACADEMY SDN BHD
2093,VGROUP TRADING SDN. BHD.
2094,VIBRANT SKIN HEALTHCARE SDN. BHD.
2095,VIEDERM MARKETING SDN BHD
2096,VIENNA PACIFIC SDN. BHD.
2097,VILLE DE BEAUTE & SPA SDN BHD
2098,VINALS BIOSCIENCE (M) SDN. BHD.
2099,VISHA BEAUTY CARE
2100,VISTA LAB SDN. BHD.
2101,VITA GREENS GLOBAL ENTERPRISE
2102,VITABELLA SDN. BHD.
2103,VIYAS (M) Sdn Bhd
2104,VL NAIL SPA TRADING SDN BHD
2105,VMIW BEAUTY CENTRE
2106,VND GLOBALIZATION ENTERPRISE
2107,VNI SCIENTIFIC SDN BHD
2108,VOGUE AESTHETIC SDN. BHD.
2109,VOSE WELLNESS EMPIRE
2110,VR GOLDEN TRADING
2111,VR LIFESTYLE SDN. BHD.
2112,VS II ENTERPRISE
2113,VT NATION TRADING SDN. BHD.
2114,Verthys Sdn Bhd
2115,Verve Brands Sdn Bhd
2116,Victoria Facelift Sdn.Bhd.
2117,Victoria Global Sdn. Bhd.
2118,Vimiiya International Marketing Sdn.Bhd.
2119,Virgin Pharmaceuticals Industries (m) Sdn Bhd
2120,Vital & Living Pharmacy Sdn Bhd
2121,Vitamode  Sdn.bhd
2122,W MEDICAL SDN. BHD.
2123,WALES MARKETING SDN. BHD.
2124,WANSUE BEAUTY ENTERPRISE
2125,WARISAN HERBA BIOTECH SDN. BHD.
2126,WARM TREE ENTERPRISE
2127,WAYAL HEALTH GROUP (MALAYSIA) SDN. BHD.
2128,WAYCO MANUFACTURING (M) SDN. BHD.
2129,WAYCO TRADING (M) SDN.BHD.
2130,WEALTHY PENTAGON SDN. BHD.
2131,WEBIE SDN. BHD.
2132,WEI LIAM COSTOTECH SDN. BHD.
2133,WELLESTA TRUELIFE SDN. BHD.
2134,WELLNESS ROEN SDN. BHD.
2135,WEUNIC SDN. BHD.
2136,WEWIN
2137,WHATALIFE ENTERPRISE SDN BHD
2138,WHITEDGE MARKETING SDN. BHD.
2139,WILDFERNS MALAYSIA SDN BHD
2140,WILL WORLD SDN. BHD.
2141,WIPRO CONSUMER CARE (LDW) SDN. BHD.
2142,WIPRO MANUFACTURING SERVICES SDN. BHD.
2143,WIPRO UNZA (MALAYSIA) SDN. BHD.
2144,WIRAKATA GLOBAL SDN. BHD.
2145,WISHRAWIS SDN. BHD.
2146,WITCOLINE MANUFACTURING SDN. BHD.
2147,WK VISI BARU ENTERPRISE
2148,WLS Global Supply Sdn Bhd
2149,WM SKINCARE SDN. BHD.
2150,WMS Marketing Services Sdn. Bhd.
2151,WNA BEAUTY RESOURCES
2152,WOLECO HOTEL SUPPLIES SDN BHD
2153,WONDA WELLNESS SDN. BHD.
2154,WORLD MEX MEDIC SDN BHD
2155,WORLDWIDE  HEALTHCARE SDN.BHD
2156,WORTHEE COSMETICS ENTERPRISE
2157,WP GOODS SDN BHD
2158,WS WELLNESS SDN. BHD.
2159,WU HUAT TRADING
2160,Way In Alliance (M) Sdn. Bhd.
2161,Wellness Cosmetology Alliance Lab Sdn Bhd
2162,Wellness Pot
2163,Wholly Grene Sdn Bhd
2164,Woleco Amenities & Accessories (m) Sdn Bhd
2165,World Medicare Supplies Sdn Bhd
2166,Wulili Studio Plt
2167,Wynora Sdn Bhd
2168,X ELITE PREMIUM BEAUTY SDN. BHD.
2169,XIAO YAO TECHNOLOGY SDN. BHD.
2170,XIN YI YONG MARKETING SDN. BHD.
2171,Xiao Yuan Marketing (M) Sdn. Bhd.
2172,Xu Xiang Trading Company
2173,Y&B MALAYSIA SDN. BHD.
2174,Y.S.P. INDUSTRIES (M) SDN. BHD.
2175,YAANTRAV TRADING
2176,YANA SCARLET ENTERPRISE
2177,YANZI REALITY HOLDINGS SDN. BHD. 
2178,YAP INTERNATIONAL TRADING SDN. BHD.
2179,YASRREE (M) SDN.BHD.
2180,YAYA MARKETING ENTERPRISE
2181,YAYA NADIA EMPIRE
2182,YAYAMANTONA HQ SDN. BHD.
2183,YCR BEAUTY
2184,YENA MEDICOS ACADEMY
2185,YEOTA ENTERPRISE 
2186,YES CHIN BEAUTY
2187,YESCOM IMPORT AND EXPORT SDN. BHD.
2188,YI DAH XING FOOD FACTORY (M) SDN BHD
2189,YIH HWA ENTERPRISE
2190,YJ ESBEAUTE GROUP SDN BHD
2191,YK Cosmetic
2192,YO DE BEAUTE PLT
2193,YOUNG KIND GLOBAL SDN. BHD.
2194,YOUNG LIVING MALAYSIA SDN. BHD.
2195,YS Medicals Sdn. Bhd.
2196,YU PAN ENTERPRISE SDN. BHD.
2197,YUELA GOLD SDN. BHD.
2198,YUKIS
2199,YUSMIRA HEALTH & BEAUTY
2200,Yamni Industry
2201,Yepba (M) Sdn. Bhd.
2202,Yes Natural Trading (m) Sdn. Bhd.
2203,Ykl Multi Sdn. Bhd.
2204,ZAEMS LAB ENTERPRISE
2205,ZAFESHA NETWORK AND MARKETING SDN. BHD.
2206,ZAINEETA GLOBAL PLT
2207,ZAINS INTERNATIONAL SDN. BHD.
2208,ZAM ZAM CHEMICAL WORKS SDN. BHD.
2209,ZANTS SDN. BHD.
2210,ZAR PERMAI ENTERPRISE
2211,ZEEMOYU BEAUTY & HEALTH
2212,ZELCOS MARKETING SDN. BHD.
2213,ZENITH VENTURES SDN. BHD.
2214,ZENT CIRCLE SDN. BHD.
2215,ZERO GRAVITY ENTERPRISE
2216,ZHA  GLOBAL PREMIUM ENTERPRISE
2217,ZHULIAN MANUFACTURING SDN. BHD.
2218,ZIOR GLOBAL EMPIRE
2219,ZM HERBAL RECIPES SHOP
2220,ZOE L FASHION AND BEAUTY ACADEMY
2221,Zelcos Laboratory Sdn Bhd
2222,Zmn Makaha Enterprise
2223,bliss beauty culture
2224,iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
2225,iocean marketing sdn bhd
2226,jiwa enterprise
2227,kiseki japan plt
2228,palmacres sdn bhd
2229,wellabs sdn bhd 
